id,title,overview,genres,keywords,popularity,rating,original_language,poster
253371,Os Cosmonautas,"Um cientista brasileiro procura astronautas para embarcar em uma missão de vôo até a Lua. Seu assistente encontra dois voluntários completamente aleatórios enquanto o cientista tenta conseguir verba para o projeto. Para facilitar, ele constrói também uma bomba atômica, prometendo que ela fará do Brasil uma potência mundial. Mas a possibilidade assusta até mesmo os habitantes de outros planetas.","Comédia, Ficção científica",Chanchada,"0,7361","6,2",pt,/vDanYhQjhWVStfswfuaUG83kKvE.jpg
693067,Gal Costa: A Pele do Futuro – Ao Vivo,Show ao vivo de Gal Costa interpretando suas canções de maior sucesso.,"Música, Documentário",Música Popular Brasileira (MPB),"0,7359",0,pt,/mNmec7BomDTxJAymfFyhSr2zZtL.jpg
1353066,A Própria Carne,"Três soldados desertores durante a Guerra do Paraguai, em 1870, cada um lutando pela sobrevivência à sua maneira, encontram uma casa isolada na fronteira, habitada apenas por um fazendeiro misterioso e uma jovem. O que parecia ser um refúgio seguro se transforma em um pesadelo aterrorizante quando os soldados descobrem que a casa esconde segredos macabros, confrontando-os com um destino ainda mais horrível do que a guerra da qual fugiram.","Terror, Mistério","Mistério de horror, Brasil, terror, cinema brasileiro, horror, mistério, terror brasileiro, jovem nerd","0,7358",0,pt,/myOliURB50H6zTZWXLFnpICe2Bh.jpg
1060306,Amanhã,"Durante a ditadura militar, um homem republicano bebe em um bar enquanto ouve notícias pelo rádio, até que um militar chega e ambos iniciam uma discussão sobre os tempos do regime.","História, Música, Cinema TV, Drama","Rádio, Ditadura Militar, Bar, Chico Buarque, Apesar de Você, Amanhã, Cálice","0,7357",0,pt,/8228tMCOTwqbg1aq7PC4fhxOAOH.jpg
200036,A Noite do Chupacabras,"Um jovem casal retorna para a sua terra de origem, no interior do Espírito Santo. Quando chegam lá, Douglas (Joel Caetano) reencontra os parentes transtornados pela misteriosa morte dos animais da fazenda, principalmente, porque acende uma antiga rixa entre famílias que acreditam tratar-se apenas de uma vingança pessoal. Mas um dos patriarcas acredita que algo mais sinistro está escondido entre as matas e a guerra entre os humanos vai encontrar um inimigo a altura, o Chupa Cabras (Walderrama dos Santos), disposto a passar por cima de tudo para se alimentar do sangue de suas vítimas, não importando a qual família ela pertença.","Terror, Ação, Fantasia","Monstro, Chupacabra","0,7356","6,1",pt,/5zPkA2XIv09ddBPVW5Nnglm1ZEa.jpg
258109,O Menino e o Vento,"A força do vento na cidade de Bela Vista, interior de Minas, fascina um menino e um engenheiro, criando forte laço de amizade entre os dois. Porém, com o sumiço do menino, toda a cidade se volta contra o engenheiro responsabilizando-o pelo desaparecimento.","Drama, Fantasia","processo judicial, apego à natureza, julgamento, LGBT","0,7356","8,2",pt,/3K0Fb544GewZYfEfGv9lB1JlA9I.jpg
229696,Jango,"Década de 60, Guerra Fria. No Brasil, João Belchior Marques Goulart, mais conhecido como ""Jango"", um líder de esquerda e então presidente do país, se encontra em uma crise com ambos lados da política e sofre um golpe militar que resultaria em uma ditadura de três décadas. Importantes intelectuais e personalidades que participaram dessa fase concedem entrevistas para o documentário que retrata um dos mais marcantes momentos políticos do Brasil.","Documentário, História","Presidente, golpe militar, depor","0,7349","6,9",pt,/iK2S6RysDPjXZHdeXcLpD7EzWfH.jpg
616081,Nem Tudo se Desfaz,"Uma análise da história recente do Brasil entre 2013 e 2018 e as crescentes tensões políticas e agitações sociais que levaram a uma alteração de eixo da política nacional, e uma crise de representatividade sem precedentes.",Documentário,"Escândalo político, debate político, história política, história brasileira, documentário","0,7344",0,pt,/zoQYJzuHFc1cAB1Mtog6GPaA6bH.jpg
248699,Capitalismo Selvagem,"A jornalista Elisa (Fernanda Torres) e o diretor de uma mineradora Hugo (José Mayer) se envolvem romanticamente quando a moça é encarregada de fazer uma matéria sobre a empresa. Porém, eles entram em conflito quando a Jota Mineração inicia a extrair ouro de terras indígenas.","Comédia, Drama",,"0,7341","4,6",pt,/A3ALrOnZPYWQeGVMszGV24ixq0q.jpg
360139,Elis,"Cantora desde a infância, Elis Regina entra na vida adulta deixando o Rio Grande do Sul para espalhar seu talento pelo Brasil, a partir do Rio de Janeiro. Em rápida ascensão, ela logo conquista uma legião de fãs, como o famoso compositor e produtor Ronaldo Bôscoli, com quem acaba se casando. Estrela de TV, polêmica, intensa e briguenta, a Pimentinha não tarda a ser reconhecida como a maior voz do Brasil, em carreira marcada por altos e baixos.",Drama,biografia,"0,7341","7,198",pt,/yucOU7hj0lA7YvCbUAbGYjbVfmM.jpg
1099481,QUIMERA,"O documentário acompanha os desafios, a preparação e a rotina do grupo campograndense de vogue “House of Quimera”, que está em busca de ascensão no cenário regional.",Documentário,"Dança, Competição de Dança, Voguing, Música","0,7332",0,pt,/ps6ma2iK8XUXVoNaCLlHEnD9jGI.jpg
49821,400 Contra 1: A História do Comando Vermelho,"Anos 70, presídio da Ilha Grande, no Rio de Janeiro. Um grupo de presos resolve se unir para lutar por direitos e ideais coletivos. William (Daniel de Oliveira) é um dos líderes deste grupo, que fundou o Comando Vermelho. A nova organização cria uma conduta de solidariedade entre os presos, algo inédito até então. No início dos anos 80 o Comando Vermelho passa a agir nas ruas do Rio de Janeiro, realizando ousados assaltos.","Ação, Crime, Drama","prisão, rebelião, assassinato, organização criminosa, cerco policial","0,7331","5,5",pt,/vYjpX0uLBCtjJBf42zJk4OxepPx.jpg
488588,"Na Missão, com Kadu","No maior conflito fundiário urbano da América Latina, companheiras e companheiros da região ocupada da Izidora marcham pela moradia digna. Cineasta e liderança, Kadu, leva sua câmera para a marcha e nela traz de volta alguns registros do dia 19/5. À beira do fogo ele relembra o dia, a luta e o sonho.",Documentário,"Direito a moradia, movimento de base, Belo Horizonte, Brasil","0,7329",0,pt,/f0VeADTXz1uRKmlP767SliEL3A4.jpg
198448,Kuarup,"Da obra de Antonio Callado, o filme narra a história do Padre Nando, que, na década de 1950, saindo de um isolado mosteiro de Recife, começa a trabalhar como missionário no Alto Xingu. Envolvido em tramas políticas e sofrendo com os desejos sexuais, ele deixa a igreja, vira indigenista e mais tarde, já nos anos de 1960, passa a lutar contra o regime militar implantado em 1964.",,,"0,7319","4,7",pt,/xXPu8QxhDJM0fgo1tTgaqZupBzk.jpg
450628,Laerte-se,"Neste filme, Laerte conjuga o corpo no feminino e examina conceitos e preconceitos. Não em busca de uma identidade, mas em busca de não identidades. Laerte é filha e filho, avó e avô; pai de três filhos, embora órfão de um. Laerte é quem caminha com a filha pelo corredor como pai e mulher; que, mesmo sem útero, gesticula. Laerte cria e envia criaturas para enfrentar a realidade no mundo ficcional das histórias em quadrinhos como uma vanguarda do eu. E, nas ruas, quem se torna ficção de um personagem real. Laerte, de todos os corpos e de nenhum, complica todos os binários. Seguindo Laerte, este documentário escolhe vestir a nudez além da pele que habitamos.",Documentário,"Entrevista, arte, LGBT, cartunista, nudez, transgênero","0,7317","7,2",pt,/6pefmBwp0xuHdUXbJEPHAwQjHjm.jpg
301221,E,Estacionamentos são lugares transitórios dentro do espaço da São Paulo que não para de se verticalizar.,Documentário,"Memória, estacionamento, imóveis","0,7316","3,2",pt,/tcUBPLbC9Y1IdPwUs540R3ccI4k.jpg
139432,Mamonas Pra Sempre,"A história de Bento, Dinho, Júlio, Samuel e Sérgio, que iniciaram na música através da banda Utopia e atingiram a fama nacional com o grupo Mamonas Assassinas. Uma história de sucesso que chegou ao fim devido a um trágico acidente aéreo, ocorrido em 2 de março de 1996.","Documentário, Música","Biografia, banda de rock, música brasileira, 1990s","0,7312","7,5",pt,/b9K9ftcfpycvZh7D2rwWVyWB80M.jpg
309326,Muito Prazer,"Sócios em uma empresa de arquitetura, os amigos Ivan, Chico e Aquino têm temperamentos radicalmente diferentes. Mas o alcoolismo de Ivan faz com que a vida pessoal dos três se misture, abalando as amizades. Enquanto isso, eles são observados por um trio de pivetes que sempre os coloca em xeque.",Drama,"vício, alcoolismo, festa em casa","0,7306","8,3",pt,/sb1apPyHfQZIGlLu8JlMYPNWwS8.jpg
413870,A Repartição do Tempo,"Num rincão esquecido da vasta burocracia brasileira, um chefe psicótico usa uma máquina do tempo para duplicar seu quadro de funcionários e aumentar a produtividade da repartição.","Comédia, Ficção científica",,"0,7304","4,8",pt,/abHDJoNxU4N1Fzm43CP7EMu4tEb.jpg
24682,O Magnata,"Magnata (Paulo Vilhena) é um astro do rock que ganhou muito dinheiro com a carreira, mas que na verdade financia suas extravagâncias com o dinheiro deixado de herança por seu pai.  Imaturo e deslumbrado com o sucesso, Magnata vê sua vida mudar após conhecer Dri (Rosane Mulholland), por quem se apaixona. No mesmo dia em que isto acontece Magnata comete o maior erro de sua vida","Ação, Drama","Estrela do rock, carros roubados","0,73","5,6",pt,/56U3PuBEaqLpdqUUGA6Iq7ME4Dz.jpg
37050,Os Normais: O Filme,"Vani e Rui estão prestes a se casar. Ela com Sérgio, ele com Martha. Ambas as cerimônias estão marcadas para a mesma sacristia, sendo uma às 18 hs e outro às 20 hs. É lá que Vani e Rui se conhecem, quando ela lhe pede um pouco de arroz para comemorar o casamento que está para ocorrer.",Comédia,,"0,7293","6,8",pt,/nurdgMhou91k8cagOvlzre5izIb.jpg
422912,Rosinha,"No alvorecer da existência, uma rosa desabrocha ao receber as carícias dos últimos raios do sol. Um filme sobre amor e sexualidade na terceira idade e o desafio das convenções sociais.","Romance, Comédia","bissexualidade, amantes, poliamoros, idosos, curta -metragem","0,7289",7,pt,/qFZaTyajBguOV3GRFublVJSlzRl.jpg
717476,Saci,"No interior das Minas Gerais, um fazendeiro que busca algo há muito tempo esquecido encontra o Saci-pererê. Quando ele aparece, o caos se instala, toda a ordem é desfeita e ninguém escapa ao seu desconcerto.","Animação, Fantasia",Folclore brasileiro,"0,7284",0,pt,/wNeLojI09ydBmGkB499h8WAmf4w.jpg
253958,Um dia na vida,O documentário acompanha 19 horas de transmissão de diversos canais de TV brasileiros fazendo navegação ao vivo entre canais. O resultado foi editado posteriormente.,Documentário,,"0,7283","6,9",pt,/22dSAKr5wict4SSlq0KUaGWHUWd.jpg
799497,Cabras da Peste,"Na trama, Bruceuilis (Filho) é um policial do interior do Ceará que, para resgatar Celestina, uma cabra considerada patrimônio da cidade, viaja até São Paulo. Lá encontra Trindade (Nachtergaele), um escrivão da polícia que resolve se aventurar em campo, mesmo não sendo sua especialidade. O longa tem o estilo conhecido como buddy cop, mas com um toque à brasileira.","Ação, Comédia, Crime",,"0,728","6,901",pt,/lTwOhXPVsfv6dJsOcmMEiZceXxP.jpg
1011449,Não Tem Volta,"Henrique não consegue superar a separação de Gabriela e, mesmo um ano depois, está tão devastado que é incapaz de se animar com mais nada, nem ninguém. Para acabar com o sofrimento, ele decide tirar a própria vida, mas como não tem coragem, contrata uma empresa de assassinos de aluguel que tem apenas uma única regra: Após a assinatura e o pagamento, a decisão não tem volta. Porém, após assinar o contrato, Henrique e Gabriela se cruzam ao acaso e ela descobre que quer reatar a relação. Desesperado para descobrir quem será o seu carrasco, Henrique envolve-se em uma trajetória repleta de situações tensas e mirabolantes para se salvar e, finalmente, ficar com a mulher que ama.","Comédia, Ação","Hitman, fotógrafo, colapso nervoso, teatro","0,7272","6,7",pt,/8g1or9dR9KYRJy0lFXQpZ0kAqtC.jpg
1081102,"Inácio Garapa, Um Matuto Sonhador 2 - O Retorno","Diante do grande sucesso, em 2011 foi lançado a sequência da saga do matuto sonhador. Inácio Garapa retorna de Brasília e enfrenta até as forças malignas para reencontrar a sua família.","Comédia, Drama, Família, Fantasia","Economia brasileira, nordeste brasileiro, folclore brasileiro, cinema brasileiro","0,7272",10,pt,/rzWu9QbfvSP22jOqAJnxMGc60VE.jpg
1096634,O Faixa Preta,"As batalhas de Fernando Tererê dentro dos tatames, com a conquista de grandes competições, e também fora do esporte, onde se envolveu com drogas e apresentou outros problemas.",Drama,biografia,"0,7268","6,5",pt,/tdXSgI3jxRbZOoBWxvpnMjkRfBV.jpg
1317335,Na Parede da Memória,"Passado e presente se atravessam na mente da poeta Marta, quando esbarra com memórias que não se lembra que esqueceu, a respeito de seu passado ao lado da jovem estudante Eloísa.","Romance, Drama","nostalgia, amor, memória, LGBT, estranho, sentimental","0,7255",10,pt,/iXJbjeJLahiNnEwAn0QB5slVmaY.jpg
594342,Sete Anos em Maio,"Em uma noite de Maio, sete anos atrás, Rafael chegava em casa depois do trabalho. Quando abria o portão, alguém chamou seu nome. Ele olhou pro lado e viu pessoas que não conhecia. Rafael saiu da sua casa carregado pelos desconhecidos e nunca mais voltou. Desde então ele vive como se aquela noite nunca tivesse terminado.","Documentário, Drama","Abuso de drogas, falsas acusações, documentário social, injustiça, curta -metragem","0,7245","7,4",pt,/qMo8I1knXmhkKf0xINTAYJqBdaf.jpg
1118106,Olha pra Elas,"Adelaide, Tatiane, Catia, Naiane e Roselaine têm em comum o fato de serem mães e viverem longe dos filhos. Esse afastamento tem um mesmo motivo: estão aprisionadas. Cada uma dessas histórias de vida, mesmo com suas especificidades, representa uma questão de gênero e a realidade de mais de 40 mil mulheres brasileiras. Prisões precárias e inadequadas, abandono e desestruturação do lar são os principais problemas enfrentados por elas.",Documentário,"Penitenciária, documentário","0,7245",0,pt,/qwpsTCVzh2kBAiRWOiDeFIvmYSO.jpg
402616,Vampiro 40º,"Depois de uma temporada na Transilvânia, o vampiro Vlak volta ao Rio de Janeiro e se torna o rei do submundo carioca. Monitorado 24 horas por dia pela Limbo Corporation, ele decide extrair seu próprio canino, para acabar com a vigília que o liga à quadrilha. Com isso, acaba perdendo a memória.",Terror,"Vampiro, Rio de Janeiro, negociação de drogas","0,7244",4,pt,/cao2yGGxofk6l11lrjkCrdljHMz.jpg
1030653,Elis & Tom - Só Tinha de Ser com Você,"Los Angeles, 1974. Tom Jobim, a encarnação da Bossa Nova e Elis Regina, uma das cantoras mais populares do Brasil, se encontraram para gravar aquele que se tornaria um dos álbuns mais icônicos da história da música brasileira. Através de imagens raras e inéditas, ""Elis & Tom"" revela os conflitos e as alegrias de um momento único, numa viagem no tempo, revelando a intimidade do processo criativo e as personalidades extraordinárias destes fantásticos artistas.","Documentário, Música",,"0,7238",8,pt,/uhrT7TXMOERTP20o7j1LvVStN73.jpg
563183,"Copacabana, Mon Amour: A Restauração","Documentário realizado sobre o processo de restauração do filme Copacabana, Mon Amour de Rogério Sganzerla, produzido pela Mercúrio Produções. Entrevista com o elenco do filme, diretor de fotografia, produtores e técnicos que trabalharam na restauração.",Documentário,cinema marginal,"0,7231",0,pt,/bzzuYBjXSnoCb584ITKaAGz6Xmt.jpg
