original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
1358436,Eu te Espero,"Estou procurando um filme que envolva Depressão, melancolia, medo, Sonhos, memórias, profunda tristeza, Solidão, Luto, e que tenha uma história parecida com algo como: o homem que se isola do mundo para adentrar profundamente em seus pensamentos. buscando muito menos por respostas, mas sim por lembranças que possam fazê-lo estar próximo de quem ama e refletir sobre todas suas interações pessoais que por vezes não foram aproveitadas. — algo mais voltado para o gênero Drama.",0.0,0.0,0.0,0.0,0.8,0.8,1276377|1391904|829810|1394929|1187745,Fogos em mim|Ecos Do Silêncio|Mr. Dreamer|Eu me tornei outra coisa|Ressignificar
1065099,"Ano novo, vidas novas?","Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: o ano novo traz a esperança de tempos melhores. os desejos de esperança, respeito, humanidade e amor entre as pessoas são para quem? — algo mais voltado para o gênero Drama, Documentário.",0.0,0.0,0.0,0.0,0.8,0.6,1073308|1429782|331081|742044|1164515,Do Útero Ao Túmulo|Noúres|Caveira My Friend|O Filme da Minha Vida|Ecos Do Destino
248475,"Amor, Plástico e Barulho","Estou procurando um filme que envolva Diretora de Mulher, e que tenha uma história parecida com algo como: shelly (nash laila) é uma jovem dançarina que tem o grande sonho de se tornar cantora de brega (estilo musical popular do nordeste brasileiro). ela entra para o show business em busca de fama e fortuna mas, inserida em um mundo onde tudo é descartável, incluindo o amor e as relações humanas, ela vai encontrar grandes dificuldades para atingir a fama. seguindo os passos de jaqueline (maeve jinkings), sua companheira de banda e musa inspiradora, ela pretende virar uma grande cantora de música brega. — algo mais voltado para o gênero Drama.",1.0,1.0,1.0,1.0,0.2,0.2,248475|555305|929009|359808|605322,"Amor, Plástico e Barulho|Filme Ensaio|O Cinema das Mulheres|Damas do Samba|A Mulher da Luz Própria"
1284856,Fé para o Impossível,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: a pastora norte-americana renee murdoch, que vive no rio de janeiro, é tragicamente atacada durante uma corrida em setembro de 2012. internada em estado gravíssimo e com perspectivas mínimas de cura, ela recebe todo o apoio da sua família e do marido philip, que compartilhou a luta de renee com o mundo, na esperança de reunir o máximo de pessoas possíveis em oração pela sua recuperação. — algo mais voltado para o gênero Drama.",0.0,0.0,0.0,0.0,0.75,0.75,1311507|645275|1429782|255551|318565,Quarta-feira|Quando a Terra Treme|Noúres|O Fim e o Princípio|Diamante Bruto
555810,Rindo à Toa: Humor Sem Limites,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: “rindo à toa” é um longa-metragem documental que, com estilo observacional e historicista, procura refletir de forma bem humorada sobre o estilo da comédia praticada no brasil a partir da reabertura política em 1988. o filme aborda a gênese e nascimento dos “humoristas” nos anos 80 e sua relação com seus ídolos de juventude, que atuaram sob a censura do regime explorando em sua produção mais a sugestão do que a expressividade; a trajetória resumida dos principais ícones do humor de 1988 a 2000 e sua autocrítica sobre a relevância política e social de seus estilos, refletindo sobre questões como originalidade, vanguarda, limitações (o velho e cansado politicamente correto) e o alinhamento comercial/editorial com o crescimento vertiginoso do consumo do gênero no país. — algo mais voltado para o gênero Documentário.",1.0,1.0,1.0,1.0,0.75,0.75,555810|565955|1353224|1436369|352297,Rindo à Toa: Humor Sem Limites|Mussum: Um Filme do Cacildis|Arraial Amebairro|O Cobrador de Fraque|Poder dos Afetos
296697,Infância,"Filme nostálgico sobre a vida nos anos 1950, mostrando as complexidades dos relacionamentos familiares em uma casa onde uma avó rigorosa precisa lidar com a tristeza do neto e problemas causados pelo genro.",0.0,0.0,0.0,0.0,0.0,0.0,1433456|807459|423661|522168|291791,"Ione|Menino Azul|Um Homem e Sua Jaula|Mulheres Alteradas|Linda, uma história horrível"
512314,O Renascimento do Parto 2,"Documentário impactante sobre violência obstétrica no Brasil, abordando cesarianas desnecessárias e os traumas durante partos normais, enquanto mostra experiências positivas como alternativas.",1.0,1.0,1.0,1.0,0.8,0.8,512314|1359494|878190|1425938|245869,O Renascimento do Parto 2|Incondicional: o Mito da Maternidade|A Primeira Pedra|Mãos que não se alcançam|Selva Trágica
1059528,Vingança Assistida,Thriller de terror sobre influenciadores digitais atraídos para uma casa abandonada onde enfrentam uma surpresa mortal ligada a bullying e planos de assassinato por vingança.,1.0,1.0,0.3333333333333333,0.5,0.8,0.3333333333333333,1185245|1318587|1059528|1380847|684125,O vizinho|Ciberbullyng: Violência Virtual Também Machuca.|Vingança Assistida|BOSQUE|Foram os Sussurros que Me Mataram
130905,Os Carvoeiros,"Documentário revelador sobre a produção de carvão nas florestas brasileiras, expondo trabalho infantil e condições análogas à escravidão, mostrando como o produto vira aço para carros e casas.",1.0,1.0,1.0,1.0,1.0,1.0,130905|199896|338278|353995|843648,Os Carvoeiros|O Cortiço|Conterrâneos Velhos de Guerra|A Terra Queima|Vidas Barradas
410461,Solon,"Fábula poética sobre o surgimento do mundo através de uma criatura misteriosa que emerge em uma paisagem árida, aprendendo a se mover e trazendo vida à terra enquanto se transforma.",1.0,1.0,0.5,0.6309297535714575,0.4,0.4,1029515|410461|223706|706025|438602,Encarnação|Solon|O Menino e o Mundo|Como segurar uma nuvem no chão|Lamparina da Aurora
637885,O Amor dá Voltas,"Comédia romântica sobre um médico que retorna de missão humanitária e descobre que trocou cartas de amor com a irmã errada da namorada, levando a encontros e desencontros hilários.",0.0,0.0,0.0,0.0,0.4,0.3,1205154|195452|1393028|492826|1309743,Te Vejo Amanhã?|As Amorosas|Milagre do Destino|Talvez uma História de Amor|Emaranhado
259767,O Homem das Multidões,Drama emocionante sobre duas pessoas solitárias - um metroviário que busca conforto nas multidões e uma controladora que tenta conexões reais através das redes sociais.,0.0,0.0,0.0,0.0,0.6,0.6,400428|1058958|1402457|195449|466883,O Maníaco do Facebook|Afeminados|Sabiá|Estranho Encontro|Sal.
45534,"5x Favela, Agora por Nós Mesmos","Cinema brasileiro autêntico com cinco histórias independentes sobre o cotidiano nas comunidades, abordando ética, educação, amor e violência através do olhar de jovens moradores.",1.0,1.0,1.0,1.0,0.8,0.4666666666666666,45534|8444|245869|925016|480519,"5x Favela, Agora por Nós Mesmos|Domésticas - O Filme|Selva Trágica|Guga|Paulo Autran – O Senhor dos Palcos"
72660,Eu Não Quero Voltar Sozinho,"Doce drama adolescente sobre um jovem cego que desenvolve sentimentos por um novo colega de escola enquanto lida com o ciúme da melhor amiga, explorando descobertas LGBT.",0.0,0.0,0.0,0.0,0.6,0.3,1355085|195452|1309067|1374221|1016767,GRIS|As Amorosas|Aforismo|Eles estão por perto|Saudade fez Morada aqui Dentro
45170,Sonhas Roubados,"Drama realista sobre adolescentes que se prostituem para realizar sonhos de consumo, mostrando como tentam se divertir e manter esperanças apesar dos problemas diários.",1.0,1.0,0.5,0.6309297535714575,0.75,0.75,195452|45170|180371|1336988|201369,As Amorosas|Sonhos Roubados|Vai Que Dá Certo|INT. QUARTO - DIA|Katucha... A Mulher Desejada
1294308,Quem Não Mexe,"Filme noir brasileiro sobre um viciado em apostas que perde tudo e busca revanche com um aliado poderoso, envolvendo máfia e elementos de fantasia em preto e branco.",0.0,0.0,0.0,0.0,1.0,0.41666666666666663,352297|145372|322985|333439|341874,"Poder dos Afetos|O Cabeleira|Pedro Canhoto, O Vingador Erótico|Sombras de Julho|Assassinato em Copacabana"
334898,"Nós, Os Canalhas","Drama criminal sobre irmãos gêmeos no submundo carioca, onde um trabalha para um mafioso e a semelhança entre eles leva a eventos trágicos no subúrbio da Leopoldina.",0.0,0.0,0.0,0.0,0.2,0.2,379754|1393539|637890|897400|417512,Os Marginais|Irmãos de Sangue|Macabro|Violência e Sedução|É Um Caso de Polícia!
323151,Manhã Cinzenta,"Poderoso curta-metragem histórico sobre estudantes presos e torturados durante a ditadura, com interrogatório por robô e execução, obra proibida que sobreviveu em festivais internacionais.",1.0,1.0,1.0,1.0,0.4,0.4,323151|1016341|882950|1195721|1088605,Manhã Cinzenta|Cordialmente Teus|Memória Sufocada|15 filhos|Nunca Mais - o filme
812492,A Maravilha do Século,"Documentário inspirador sobre um peregrino italiano que atravessou a América pregando mensagens de fé, respeito ambiental e luta pela terra, deixando tradições que persistem até hoje.",1.0,1.0,1.0,1.0,0.6,0.6,812492|796536|1414493|1051620|440260,A Maravilha do Século|Legado Italiano|Girassol Vermelho|Gerais da Pedra|O Vale do Canaã
250224,Villa-Lobos: Uma Vida de Paixão,"Documentário emocionante sobre a trajetória de um grande compositor brasileiro, mostrando sua vida desde os primeiros anos até se tornar um ícone da música.",0.0,0.0,0.0,0.0,0.0,0.0,270524|98361|408923|230936|639950,"Dominguinhos|Saravá|João do Vale, Muita Gente Desconhece|És tu, Brasil|Ele Era Assim: Ary Barroso"
652020,Especial de Natal Porta dos Fundos: A Primeira Tentação de Cristo,"Comédia irreverente que reimagina Jesus aos 30 anos levando um convidado especial para conhecer a família, em um Natal cheio de surpresas no estilo Porta dos Fundos.",1.0,1.0,1.0,1.0,0.6,0.4,652020|358611|521344|326561|349367,Especial de Natal Porta dos Fundos: A Primeira Tentação de Cristo|O Homem Lobo|Cia. de Comédia Os Melhores do Mundo - Dingou Béus|A$$untina das Amérikas|Jesus um reino sem fronterais
37993,Anjos do Sol,"Drama impactante sobre uma menina vendida pela família para prostituição no Nordeste, mostrando seus abusos, fuga e busca por um futuro melhor longe da exploração.",0.0,0.0,0.0,0.0,0.5,0.5,88053|1266280|621984|1150879|320275,Muito Gelo e Dois Dedos D'Água|Filhos do Mangue|A Fome do Sexo|As Mulheres do Sexo Violento|Mãos Sangrentas
487460,Maria: Não Esqueça Que Eu Venho dos Trópicos,"Documentário fascinante sobre uma escultora vanguardista que foi musa de um artista dadaísta, explorando como seu trabalho dividiu opiniões no Brasil e no exterior.",1.0,1.0,0.25,0.43067655807339306,0.8,0.8,400223|1004896|480519|487460|230936,"A Fonte|A Arte do Roubo|Paulo Autran – O Senhor dos Palcos|Maria: Não Esqueça Que Eu Venho dos Trópicos|És tu, Brasil"
1428752,Sugar Dead 2 - A Baby teve um Baby!,"Filme trash de terror cômico sobre uma baby que dá à luz e recebe a visita da mãe louca e da sogra-cadáver, cheio de elementos gore e humor negro.",0.0,0.0,0.0,0.0,1.0,0.5,712745|1302903|449364|152244|535866,Âmago|Sala Escura|Cu da Mãe|Matou a Família e Foi ao Cinema|Filme B - A Bonequinha da Mamãe
1234387,La Bréa,"Documentário biográfico sobre uma famosa atriz brasileira das décadas de 1970 e 1980, explorando sua carreira no cinema nacional e seu status de ícone.",0.0,0.0,0.0,0.0,1.0,0.5,480519|1126341|605322|519402|650833,Paulo Autran – O Senhor dos Palcos|Nossa Mãe era Atriz|A Mulher da Luz Própria|Eu eu eu José Lewgoy|Dulcina
1365222,Por Um Último Sorriso,"Thriller misterioso sobre um assassino em série que mata suas vítimas fazendo-as rir até a morte, levando um grupo de amigos a investigar por conta própria.",0.0,0.0,0.0,0.0,0.4,0.2,1380847|1054630|1385687|1381400|332007,BOSQUE|A Beleza Viva nos Teus Olhos Mortos|[Projeto sem Título]|Terça feira 12|A Matadeira
649985,Predestinado: Arigó e o Espírito do Dr. Fritz,"Drama baseado em história real sobre um homem que realiza cirurgias espirituais através de um médico alemão desencarnado, enfrentando ceticismo mas ajudando milhares.",1.0,1.0,1.0,1.0,0.25,0.25,649985|379316|671071|1366162|113562,Predestinado: Arigó e o Espírito do Dr. Fritz|O Caseiro|O Alienista|Dois de Paus|Delírios de um Anormal
34671,Olga,"Drama histórico sobre uma militante comunista judia que foge da perseguição nazista, acompanha Luís Carlos Prestes ao Brasil e enfrenta a ditadura de Getúlio Vargas.",0.0,0.0,0.0,0.0,1.0,0.4,394531|178032|340430|111235|27457,"O Judeu|Lúcio Flávio, o Passageiro da Agonia|Bahia de Todos os Santos|O Homem da Capa Preta|Tempos de Paz"
167683,Flores Raras,"Drama romântico biográfico sobre uma poetisa tímida que se muda para o Rio e desenvolve um relacionamento inesperado com uma arquiteta, superando preconceitos da época.",0.0,0.0,0.0,0.0,1.0,0.5,65153|328270|45532|975290|306472,Malu de Bicicleta|Paula: A História de uma Subversiva|Uns Braços|Réquiem|Desesperato
436365,Pendular,"Drama intimista sobre um casal de artistas - escultor e dançarina - que divide um apartamento marcando territórios com fita, vendo suas obras e relacionamento se misturarem.",1.0,1.0,1.0,1.0,0.8,0.8,436365|409107|1402457|393448|183678,Pendular|Beduino|Sabiá|Amor e Desamor|A Margem
1181237,Apaixonada,"Comédia romântica sobre uma mulher em crise de identidade que embarca em jornada de autoconhecimento, descobrindo novas paixões e possibilidades de vida.",1.0,1.0,0.5,0.6309297535714575,0.6,0.4,522168|1181237|195452|446978|472315,Mulheres Alteradas|Apaixonada|As Amorosas|Mulher Desejada|Amassa Que Elas Gostam
