original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
647003,Noites Alienígenas,"Estou procurando um filme que envolva hip-hop, cobra, resistência, tráfico de drogas, OVNI, violência, e que tenha uma história parecida com algo como: ""noites alienígenas"" expõe uma amazônia urbana, onde a ancestralidade dos povos tradicionais resiste à contemporaneidade que insiste em negar a floresta. com elementos narrativos fantasiosos, o longa apresenta a história de três personagens da periferia de rio branco, impactados pelo conflito entre facções criminosas e pela violência urbana, que, nos últimos dez anos, quase triplicou o assassinato de crianças e jovens no estado do acre. — algo mais voltado para o gênero Drama, Crime.",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"647003,1378452,1429782,8439,1401152","Noites Alienígenas,Movimento Hip-Hop: Londrina 2024,Noúres,Ônibus 174,CORRES"
1415673,"América Latina, séc. XXII","Estou procurando um filme que envolva Clima, século, América Latina, Emergência Climática, Mudanças Climétricas, SÉCULO, América latina, século 22 século 22, e que tenha uma história parecida com algo como: as cidades e cenários que conhecíamos não existem mais, estão todos debaixo de areia ou água. o modo em que vivíamos acelerou o processo, milhares de anos de mudanças climáticas aconteceram em apenas 1 século. ainda nos resta esperança? — algo mais voltado para o gênero Drama.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"1415673,1229071,1322393,1174816,1252939","América Latina séc. XXII,Praia da Saudade,Escombro,Utopia Tropical,Destinos Cruzados - Um Filme Sobre Mudanças Climáticas"
335580,Lavagem,"Estou procurando um filme que envolva Religião e fundamentalismo religioso sobrenatural, subliminar, e que tenha uma história parecida com algo como: pecado, fé, redenção e paranoia na imundice dos mangues. — algo mais voltado para o gênero Terror.",0.000000,0.000000,0.000000,0.000000,0.800000,0.800000,"1255312,622714,1384354,1143479,454495","Fitas Proibidas - Antologia do Terror,Açougueiros,Olhe Para Mim,A Lousa,Horror no Cinema Nacional"
400697,Posfácio: Imagens do Inconsciente,"Estou procurando um filme que envolva psicologia, saúde mental, saúde pública, hospital psiquiátrico, e que tenha uma história parecida com algo como: entrevista gravada com a doutora nise da silveira como complemento ao filme imagens do inconsciente. — algo mais voltado para o gênero Documentário.",1.000000,1.000000,0.500000,0.630930,0.800000,0.800000,"1143113,400697,971313,1429782,344896","EU,Posfácio: Imagens do Inconsciente,Schízo,Noúres,A Loucura Entre Nós"
1408078,Vita Brevis Ars Longa,"Estou procurando um filme que envolva Underground, Pandemic, Underground Music, Rappers, Rap, Covid-19, documentário, MC Battle, Drama, Letras, Batalha de Rap, Arte, Rima, Documentácrio Expositivo, e que tenha uma história parecida com algo como: em meio a uma pandemia, arbitrariedades do governo e a precarização dos artistas brasileiros, o documentário mostra como esses quatro rappers resistiram às dificuldades desse período utilizando apenas uma arma… a música. usando a pluralidade, criatividade e esperteza, como que eles produziram músicas? qual foi o papel da música nesse período? o que eles tiveram que fazer para se manterem vivos como rappers? — algo mais voltado para o gênero Documentário.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1408078,1205295,1057517,1181752,1386227","Vita Brevis Ars Longa,Rap de Saia,Aqui Favela o Rap Representa,Expressa,Minha Área"
43420,"Cinema, Aspirinas e Urubus","Estou procurando um filme que envolva afastado, irônico, gentil, e que tenha uma história parecida com algo como: o ano é 1942, o mundo vive a segunda guerra mundial. um alemão de nome johann dirige um caminhão carregado de frascos de aspirina e filmes com propagandas do produto. nessa viagem, johann conhece um país, ao mesmo tempo que escapa das notícias da guerra. ranulpho, morador de uma pequena vila, faz o percurso inverso, ou seja, está indo buscar uma vida melhor no promissor e industrializado sudeste do país e, para isso, deixa sua pequena cidade natal rumo ao rio de janeiro. numa estrada árida e desabitada, acontece o encontro ocasional desses dois personagens. interesses em comum e a promessa de cada um chegar ao seu destino, faz com que johann e ranulpho partam nessa aventura juntos. uma aventura que vai mudar suas vidas para sempre. um road-movie emocionante vivido por personagens inesquecíveis. — algo mais voltado para o gênero Drama.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"43420,475122,436201,394264,1025311","Cinema Aspirinas e Urubus,A Guerra dos Paulistas,O Homem que Matou John Wayne,Outro Sertão,Estranho Caminho"
928985,Seguindo Todos os Protocolos,"Estou procurando um filme que envolva LGBT, Erótica gay, tema gay, covid-19, sexo, tenso, hardcore gay, divertido, audacioso, animado, e que tenha uma história parecida com algo como: desde o começo da pandemia, francisco tem seguido à risca todas as medidas de segurança para evitar a contaminação por covid-19. no entanto, dez meses se passaram, e ele está carente de sexo e contato humano. enquanto isso, vê os colegas ignorando os perigos e levando a vida normalmente. francisco decide encontrar uma maneira de resgatar sua vida sexual, mas sem tirar a máscara, nem deixar de lado o álcool gel. — algo mais voltado para o gênero Comédia.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"928985,283716,622720,763268,581364","Seguindo Todos os Protocolos,Vadias do Sexo Sangrento,Gore Gore Gays,Prazer em Conhecer,Corpornô"
1160652,La Lucha Invade el Cine Mexicano,"Estou procurando um filme que envolva lutador, Lucha, Luchador, Lucha Libre, e que tenha uma história parecida com algo como: um documentário sobre um dos mais específicos gêneros da cinematografia mundial, os filmes de lucha libre mexicanos. criado depois de assistir a mais de 120 filmes do gênero, e a partir de imagens, contamos como um esporte saiu das feiras e circos pra invadir o cinema mexicano. — algo mais voltado para o gênero Documentário.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1160652,398488,1268459,555305,1371495","La Lucha Invade el Cine Mexicano,Cinema Novo,Bagaceiradas Mexicanas em Palmitos City,Filme Ensaio,Viva o Cinema! Uma História da Mostra de São Paulo"
60141,Lavoura Arcaica,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: andré (selton mello) é um filho desgarrado, que saiu de casa devido à severa lei paterna e o sufocamento da ternura materna. pedro (leonardo medeiros), seu irmão mais velho, recebe de sua mãe a missão de trazê-lo de volta ao lar. cedendo aos apelos da mãe e de pedro, andré resolve voltar para a casa dos seus pais, mas irá quebrar definitivamente os alicerces da família ao se apaixonar por sua bela irmã ana (simone spoladore). — algo mais voltado para o gênero Drama.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"60141,807459,318565,40859,145372","Lavoura Arcaica,Menino Azul,Diamante Bruto,Árido Movie,O Cabeleira"
361788,Depois de Tudo,"Estou procurando um filme que envolva nan, e que tenha uma história parecida com algo como: ney e marcos são melhores amigos que compartilham trabalho, sonhos e desejos, inclusive uma paixão pela linda bebel. após um acidente, os dois se separam e tomam rumos diferentes na vida. porém, com a notícia da internação de bebel, ney e marcos, agora mais velhos, se reencontram e os laços entre eles podem ser resgatados após anos de separação. — algo mais voltado para o gênero Drama.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"361788,1164515,47672,1155381,341860","Depois de Tudo,Ecos Do Destino,Como Fazer um Filme de Amor,Amores Pandêmicos,Cleo e Daniel"
359638,A Lenda do Pai Inácio,"Estou procurando um filme que envolva escravidão, e que tenha uma história parecida com algo como: em meados do século xix na região da chapada diamantina, um escravo foge para escapar da fúria de seu senhor. inácio, que tem uma paixão proibida com a senhora, sobe o morro, que tem hoje o seu nome e pula de 200 metros, apenas com a sombrinha, lembrança de seu amor. — algo mais voltado para o gênero Drama.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"359638,417512,318565,379754,258206","A Lenda do Pai Inácio,É Um Caso de Polícia!,Diamante Bruto,Os Marginais,Anjos da Noite"
1285687,De Longe,"Estou procurando um filme que envolva terror, ficção científica, estudante, ficção científica social, e que tenha uma história parecida com algo como: o que há com karol?  algo incomoda karina: sua irmã mais nova, karol, está estranha desde que sumiu na noite passada. voltando do trabalho de ônibus, karina é perseguida pelo olhar de um estranho homem de preto até sua casa, onde descobre que sua irmã não é mais a mesma.  ""de longe observa, de longe nos aparta, de longe nos leva…"" — algo mais voltado para o gênero Terror, Ficção científica, Mistério.",1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,"1285687,1384354,1143479,1152036,1255312","De Longe,Olhe Para Mim,A Lousa,Memórias do Medo,Fitas Proibidas - Antologia do Terror"
945686,Ninguém Precisa Saber Disso,"Estou procurando um filme que envolva Tribunal, Drama Familiar, Arte, Crime de Família, LGBT, Faroeste, LGBT Negro, Suspense, e que tenha uma história parecida com algo como: antônio logo após receber a culpa da morte de sua avó adotiva, sua tia isabella tenta incriminá-lo por tentar conseguir a herança da falecida mãe. mas antônio esconde um segredo, que se revelado irá decidir sua vida para sempre. — algo mais voltado para o gênero Drama, Thriller.",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"945686,379754,495469,1417568,410819","Ninguém Precisa Saber Disso,Os Marginais,A Morte Inventada - Alienação Parental,Em Suas Mãos,Crime de Amor"
244060,Se Meu Dólar Falasse,"Estou procurando um filme que envolva Chanchada, e que tenha uma história parecida com algo como: bisisica, dona de um instituto de beleza, é encarregada pela amiga madame veruska de ser intermediária na compra de uma estatueta chinesa no valor de us$ 15 mil. por causa de uma série de equívocos, o dinheiro acaba num depósito de lixo da cidade e é descoberto por um grupo de mendigos. então, tudo acontece: cada um dos mendigos tem a oportunidade de realizar seus sonhos, enquanto bisisica fica em apuros com madame veruska. com a intervenção da polícia, a situação se complica cada vez mais e somente após inúmeras reviravoltas, brigas entre todos, diversas tentativas de suicídio e as mais terríveis confusões, tudo se esclarece e chega a bom termo para alguns. — algo mais voltado para o gênero Comédia.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"244060,70147,541557,417512,266514","Se Meu Dólar Falasse,A Dama do Cine Shanghai,Vidro Fumê,É Um Caso de Polícia!,Cuidado Madame"
800769,Bertha Lutz: A Mulher a Carta da ONU,"Estou procurando um filme que envolva Feminismo, investigação, Nações Unidas, ativismo social, e que tenha uma história parecida com algo como: um importante capítulo que foi apagado da história. uma investigação intercontinental de duas estrangeiras para resgatar a memória de uma brasileira. esse documentário segue a argelina fátima sator e a norueguesa elise luhr dietrichson em descobertas que agora revelam que bertha lutz teve um surpreendente papel no estabelecimento de um dos maiores marcos da luta pela igualdade feminina no mundo. — algo mais voltado para o gênero Documentário.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"800769,1030654,613126,791457,1361315","Bertha Lutz: A Mulher a Carta da ONU,Luzes Mulheres Ação,O Corpo é Nosso!,MUJ(ERES)?,Unbowed"
1231497,O Solar dos Prazeres Noturnos,"Estou procurando um filme que envolva Horror gótico, Edgar Allan Poe, erótica gay, horror queer, cinema brasileiro, e que tenha uma história parecida com algo como: baseado na ""queda da casa de usher"" de edgar allan poe, um jovem vai entrevistar o ex-ator mirim rodrigo escher, e acaba se perdendo no mundo sombrio do seu ídolo - um labirinto de memórias reprimidas, pesadelos sensuais e perversões sexuais. — algo mais voltado para o gênero Terror.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1231497,454495,237781,1384354,283716","O Solar dos Prazeres Noturnos,Horror no Cinema Nacional,Barão Olavo o Horrível,Olhe Para Mim,Vadias do Sexo Sangrento"
403536,Djavan - Ária Ao Vivo,"Estou procurando um filme que envolva música brasileira, e que tenha uma história parecida com algo como: comemorando seus 35 anos de carreira, djavan lança 'ária ao vivo',  em cd, dvd e blu ray,  gravado nos dias 08 e 09 de abril, no grande teatro do palácio das artes, em belo horizonte. em seu primeiro trabalho exclusivamente como intérprete, djavan revela as canções que compõem a sua memória afetiva e que o influenciaram. no repertório estão clássicos como 'sabes mentir', 'disfarça e chora' 'brigas nunca mais' 'fly me to the moon' 'palco' e 'oração ao tempo', além dos sucessos fato consumado, flor de lis, linha do equador, samurai, sina, pétala e lilás. — algo mais voltado para o gênero Música.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"403536,98361,270524,834815,607401","Djavan - Ária Ao Vivo,Saravá,Dominguinhos,Lendas Brasileiras,LUDMILLA: Hello Mundo"
